Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,14/01/2022,Vente,262000.0,16.0,,RUE,9490,JEAN JAURES LOMME,59160.0,LILLE,59,350,355.0,C,922,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,97.0,inf
,,,,,,,1,07/01/2022,Vente,5000.0,165.0,,AV,2874,DE DUNKERQUE,59000.0,LILLE,59,350,,EO,257,,39,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,5000.0,165.0,,AV,2874,DE DUNKERQUE,59000.0,LILLE,59,350,,EO,257,,39,,,,,,,,,,1,2.0,Appartement,,84.0,3,,,,59.523809523809526
,,,,,,,1,07/01/2022,Vente,11000.0,3.0,,RUE,4986,JEAN WALTER,59000.0,LILLE,59,350,,DV,175,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/01/2022,Vente,303000.0,26.0,,PL,9433,EDMOND DOMPSIN,59160.0,LILLE,59,350,355.0,B,2881,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,123.0,inf
,,,,,,,1,10/01/2022,Vente,303000.0,26.0,,PL,9433,EDMOND DOMPSIN,59160.0,LILLE,59,350,355.0,B,2881,,,,,,,,,,,,0,1.0,Maison,,138.0,7,S,,123.0,2195.6521739130435
,,,,,,,1,10/01/2022,Vente,303000.0,26.0,,PL,9433,EDMOND DOMPSIN,59160.0,LILLE,59,350,355.0,B,2881,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,123.0,inf
,,,,,,,1,10/01/2022,Vente,19000.0,27.0,,RUE,1147,DE BRIGODE,59000.0,LILLE,59,350,,PX,220,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,228000.0,111.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,MV,12,,459,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,228000.0,101.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,MV,12,,306,,39,"67,36",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,228000.0,101.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,MV,12,,306,,39,"67,36",,,,,,,2,2.0,Appartement,,67.0,3,,,,3402.9850746268658
,,,,,,,1,12/01/2022,Vente,93625.0,240.0,,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,,TE,77,,370,"22,95",,,,,,,,,1,2.0,Appartement,,22.0,1,,,,4255.681818181818
,,,,,,,1,10/01/2022,Vente,125000.0,291.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,133,,79,,,,,,,,2,2.0,Appartement,,51.0,2,,,,2450.9803921568628
,,,,,,,1,10/01/2022,Vente,125000.0,291.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,133,,79,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/01/2022,Vente,125000.0,9100.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,1110,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/01/2022,Vente,99000.0,62.0,,RUE,1844,DE CONDE,59000.0,LILLE,59,350,,OZ,242,,3,"20,50",,,,,,,,,1,2.0,Appartement,,21.0,1,,,,4714.285714285715
,,,,,,,1,10/01/2022,Vente,455000.0,66.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,NY,19,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/01/2022,Vente,455000.0,66.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,NY,19,,122,,123,,42,,80.0,,,,4,2.0,Appartement,,120.0,5,,,,3791.6666666666665
,,,,,,,1,10/01/2022,Vente,455000.0,66.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,NY,19,,122,,123,,42,,80.0,,,,4,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/01/2022,Vente,105000.0,66.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,103,,208,,,,,,,,,,1,2.0,Appartement,,45.0,2,,,,2333.3333333333335
,,,,,,,1,13/01/2022,Vente,835200.0,65.0,,RUE,7649,ROYALE,59800.0,LILLE,59,350,,KW,82,,,,,,,,,,,,0,1.0,Maison,,120.0,7,S,,121.0,6960.0
,,,,,,,1,07/01/2022,Vente,78500.0,51.0,,RUE,5264,LA FONTAINE,59800.0,LILLE,59,350,,BP,91,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,78500.0,51.0,,RUE,5264,LA FONTAINE,59800.0,LILLE,59,350,,BP,91,,6,"30,10",,,,,,,,,1,2.0,Appartement,,28.0,1,,,,2803.5714285714284
,,,,,,,1,13/01/2022,Vente,24500.0,24.0,,RUE,3511,DES FOSSES,59800.0,LILLE,59,350,,LR,244,,125,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/01/2022,Vente,535000.0,17.0,,RUE,7744,SAINT ELOI,59000.0,LILLE,59,350,,RZ,103,,,,,,,,,,,,0,2.0,Appartement,,28.0,1,S,,191.0,19107.14285714286
,,,,,,,1,11/01/2022,Vente,535000.0,17.0,,RUE,7744,SAINT ELOI,59000.0,LILLE,59,350,,RZ,103,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,30.0,0,S,,191.0,17833.333333333332
,,,,,,,1,11/01/2022,Vente,535000.0,17.0,,RUE,7744,SAINT ELOI,59000.0,LILLE,59,350,,RZ,103,,,,,,,,,,,,0,2.0,Appartement,,46.0,2,S,,191.0,11630.434782608696
,,,,,,,1,11/01/2022,Vente,535000.0,17.0,,RUE,7744,SAINT ELOI,59000.0,LILLE,59,350,,RZ,103,,,,,,,,,,,,0,2.0,Appartement,,46.0,2,S,,191.0,11630.434782608696
,,,,,,,1,17/01/2022,Vente,168800.0,170.0,,ALL,5604,DE LIEGE,59777.0,LILLE,59,350,,TX,11,,52092,,,,,,,,,,1,2.0,Appartement,,38.0,2,,,,4442.105263157895
,,,,,,,1,18/01/2022,Vente,1100000.0,11.0,,RUE,4114,GOSSELET,59000.0,LILLE,59,350,,LX,101,,,,,,,,,,,,0,1.0,Maison,,140.0,6,S,,165.0,7857.142857142857
,,,,,,,1,18/01/2022,Vente,1100000.0,11.0,,RUE,4114,GOSSELET,59000.0,LILLE,59,350,,LX,102,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,116.0,inf
,,,,,,,1,18/01/2022,Vente,253500.0,36.0,,PL,5730,LOUISE DE BETTIGNIES,59800.0,LILLE,59,350,,HO,7,,4,,,,,,,,,,1,2.0,Appartement,,44.0,2,,,,5761.363636363636
,,,,,,,1,06/01/2022,Vente,595250.0,53.0,,RUE,1726,DE LA CLEF,59800.0,LILLE,59,350,,LN,107,,2,"138,46",,,,,,,,,1,2.0,Appartement,,149.0,5,,,,3994.9664429530203
,,,,,,,1,06/01/2022,Vente,595250.0,53.0,,RUE,1726,DE LA CLEF,59800.0,LILLE,59,350,,LN,107,,2,"138,46",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/01/2022,Vente,595250.0,53.0,,RUE,1726,DE LA CLEF,59800.0,LILLE,59,350,,LN,107,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,157500.0,53.0,,AV,9579,DE LA REPUBLIQUE LOMME,59160.0,LILLE,59,350,355.0,C,4268,,10,,4,"59,93",,,,,,,2,2.0,Appartement,,42.0,2,,,,3750.0
,,,,,,,1,07/01/2022,Vente,157500.0,53.0,,AV,9579,DE LA REPUBLIQUE LOMME,59160.0,LILLE,59,350,355.0,C,4268,,10,,4,"59,93",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,05/01/2022,Vente,205890.0,81.0,,RUE,3141,DE L EPINETTE,59000.0,LILLE,59,350,,EK,142,,,,,,,,,,,,0,1.0,Maison,,70.0,4,S,,192.0,2941.285714285714
,,,,,,,1,19/01/2022,Vente,321000.0,283.0,,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,,DN,245,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,13.0,0,S,,219.0,24692.30769230769
,,,,,,,1,19/01/2022,Vente,321000.0,283.0,,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,,DN,245,,,,,,,,,,,,0,1.0,Maison,,139.0,6,S,,219.0,2309.3525179856115
,,,,,,,1,14/01/2022,Vente,200000.0,85.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,TM,1,,9,"56,07",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/01/2022,Vente,200000.0,85.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,TM,1,,9,"56,07",,,,,,,,,1,2.0,Appartement,,52.0,2,,,,3846.153846153846
,,,,,,,1,14/01/2022,Vente,200000.0,85.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,TM,1,,9,"56,07",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/01/2022,Vente,104500.0,122.0,,RUE,4658,D IENA,59000.0,LILLE,59,350,,MV,211,,6,"42,60",,,,,,,,,1,1.0,Maison,,44.0,2,,,,2375.0
,,,,,,,1,19/01/2022,Vente,159500.0,113.0,,BD,0224,D ALSACE,59000.0,LILLE,59,350,,MP,284,,,,,,,,,,,,0,1.0,Maison,,62.0,4,S,,96.0,2572.5806451612902
,,,,,,,1,20/01/2022,Vente,1.0,4.0,,RUE,1439,CHAMBRE DES COMPTES,59800.0,LILLE,59,350,,LP,302,,55,,,,,,,,,,1,2.0,Appartement,,142.0,6,,,,0.007042253521126761
,,,,,,,1,19/01/2022,Vente,203000.0,132.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TM,8,,4,"64,08",8,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/01/2022,Vente,203000.0,132.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TM,8,,4,"64,08",8,,,,,,,,2,2.0,Appartement,,67.0,2,,,,3029.8507462686566
,,,,,,,1,19/01/2022,Vente,78500.0,28.0,,RUE,6098,MEXICO,59000.0,LILLE,59,350,,PW,80,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/01/2022,Vente,78500.0,28.0,,RUE,6098,MEXICO,59000.0,LILLE,59,350,,PW,80,,6,,,,,,,,,,1,2.0,Appartement,,41.0,3,,,,1914.6341463414635
,,,,,,,1,19/01/2022,Vente,138650.0,42.0,,RUE,6655,PAUL BERT,59800.0,LILLE,59,350,,CD,62,,,,,,,,,,,,0,1.0,Maison,,54.0,3,S,,33.0,2567.5925925925926
,,,,,,,1,20/01/2022,Vente,185000.0,17.0,,RUE,5220,KLEBER HELLEMMES,59260.0,LILLE,59,350,298.0,AE,565,,,,,,,,,,,,0,1.0,Maison,,71.0,3,S,,73.0,2605.6338028169016
,,,,,,,1,20/01/2022,Vente,259900.0,16.0,,RUE,4647,DU HUIT MAI 1945 HELLEMMES,59260.0,LILLE,59,350,298.0,AC,473,,,,,,,,,,,,0,1.0,Maison,,72.0,4,S,,135.0,3609.722222222222
,,,,,,,1,20/01/2022,Vente,286000.0,63.0,,RUE,0798,BERNOS,59800.0,LILLE,59,350,,CO,42,,,,,,,,,,,,0,1.0,Maison,,73.0,3,S,,90.0,3917.8082191780823
,,,,,,,1,20/01/2022,Vente,286000.0,63.0,,RUE,0798,BERNOS,59800.0,LILLE,59,350,,CO,42,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,90.0,inf
,,,,,,,1,14/01/2022,Vente,355800.0,33.0,,RUE,2969,EDMOND BAILLEUX,59000.0,LILLE,59,350,,IY,45,,,,,,,,,,,,0,1.0,Maison,,93.0,5,S,,93.0,3825.8064516129034
,,,,,,,1,07/01/2022,Vente,200000.0,14.0,,RUE,6894,PIERRE MARTEL,59800.0,LILLE,59,350,,KN,225,,18,,8,,,,,,,,2,2.0,Appartement,,56.0,3,,,,3571.4285714285716
,,,,,,,1,07/01/2022,Vente,200000.0,14.0,,RUE,6894,PIERRE MARTEL,59800.0,LILLE,59,350,,KN,225,,18,,8,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/01/2022,Vente,215000.0,36.0,,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,,NY,21,,102,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/01/2022,Vente,215000.0,36.0,,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,,NY,21,,18,,28,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/01/2022,Vente,215000.0,36.0,,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,,NY,21,,18,,28,,,,,,,,2,2.0,Appartement,,42.0,2,,,,5119.047619047619
,,,,,,,1,10/01/2022,Vente,259900.0,43.0,,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,LZ,145,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/01/2022,Vente,259900.0,43.0,,RUE,2774,DE DOUAI,59000.0,LILLE,59,350,,LZ,145,,10,,,,,,,,,,1,2.0,Appartement,,73.0,3,,,,3560.27397260274
,,,,,,,1,12/01/2022,Vente,110000.0,12.0,,CRS,3279,FAIDHERBE RUE BAPAUME,59000.0,LILLE,59,350,,MS,76,,,,,,,,,,,,0,1.0,Maison,,44.0,3,S,,18.0,2500.0
,,,,,,,1,12/01/2022,Vente,170000.0,10.0,,RUE,7924,SAINT LUC,59800.0,LILLE,59,350,,BD,85,,253,"60,81",,,,,,,,,1,2.0,Appartement,,61.0,3,,,,2786.8852459016393
,,,,,,,1,12/01/2022,Vente,170000.0,12.0,,RUE,7924,SAINT LUC,59800.0,LILLE,59,350,,BD,85,,325,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/01/2022,Vente,170000.0,10.0,,RUE,7924,SAINT LUC,59800.0,LILLE,59,350,,BD,85,,253,"60,81",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/01/2022,Vente,186480.0,29.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,551,,660,,,,,,,,2,2.0,Appartement,,65.0,3,,,,2868.923076923077
,,,,,,,1,11/01/2022,Vente,186480.0,142.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,1405,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,11/01/2022,Vente,186480.0,29.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,551,,660,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,05/01/2022,Vente,228800.0,108.0,,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,,SZ,16,,70,,,,,,,,,,1,2.0,Appartement,,47.0,2,,,,4868.085106382979
,,,,,,,1,05/01/2022,Vente,228800.0,108.0,,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,,SZ,16,,243,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,255000.0,9.0,,QUAI,6530,DE L OUEST,59000.0,LILLE,59,350,,ER,91,,105,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/01/2022,Vente,255000.0,9.0,,QUAI,6530,DE L OUEST,59000.0,LILLE,59,350,,ER,91,,116,,,,,,,,,,1,2.0,Appartement,,66.0,3,,,,3863.6363636363635
,,,,,,,1,07/01/2022,Vente,110500.0,9.0,,RUE,7189,DU PRIEZ,59800.0,LILLE,59,350,,HS,24,,2004,"16,08",,,,,,,,,1,2.0,Appartement,,15.0,1,,,,7366.666666666667
,,,,,,,1,18/01/2022,Vente,241240.0,171.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OP,48,,13,,,,,,,,,,1,2.0,Appartement,,57.0,3,,,,4232.2807017543855
,,,,,,,1,17/01/2022,Vente,145000.0,209.0,,RUE,9490,JEAN JAURES LOMME,59160.0,LILLE,59,350,355.0,C,6690,,134,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/01/2022,Vente,145000.0,209.0,,RUE,9490,JEAN JAURES LOMME,59160.0,LILLE,59,350,355.0,C,6690,,36,,71,,,,,,,,2,2.0,Appartement,,45.0,2,,,,3222.222222222222
,,,,,,,1,17/01/2022,Vente,145000.0,209.0,,RUE,9490,JEAN JAURES LOMME,59160.0,LILLE,59,350,355.0,C,6690,,36,,71,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/01/2022,Vente,248646.0,220.0,,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,,AB,102,,4155,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/01/2022,Vente,248646.0,240.0,,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,,AB,102,,3119,,,,,,,,,,1,2.0,Appartement,,44.0,2,,,,5651.045454545455
,,,,,,,1,21/01/2022,Vente,191500.0,61.0,,RUE,3101,D EMMERIN,59000.0,LILLE,59,350,,EK,375,,,,,,,,,,,,0,1.0,Maison,,82.0,5,S,,146.0,2335.3658536585367
,,,,,,,1,13/01/2022,Vente,83500.0,6.0,T,RUE,1041,BOSSUET,59000.0,LILLE,59,350,,MO,3,,12,,4,"20,80",,,,,,,2,2.0,Appartement,,22.0,1,,,,3795.4545454545455
,,,,,,,1,13/01/2022,Vente,83500.0,6.0,T,RUE,1041,BOSSUET,59000.0,LILLE,59,350,,MO,3,,12,,4,"20,80",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/01/2022,Vente,375000.0,33.0,,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,,AB,114,,322,,791,,,,,,,,2,2.0,Appartement,,69.0,3,,,,5434.782608695652
,,,,,,,1,13/01/2022,Vente,375000.0,33.0,,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,,AB,114,,918,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/01/2022,Vente,375000.0,33.0,,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,,AB,114,,322,,791,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/01/2022,Vente,410000.0,2.0,,RUE,9599,VAN GOGH,59160.0,LILLE,59,350,355.0,A,2522,,,,,,,,,,,,0,1.0,Maison,,211.0,6,S,,318.0,1943.1279620853081
,,,,,,,1,04/01/2022,Vente,200000.0,8.0,,PL,9506,KARL MARX,59160.0,LILLE,59,350,355.0,A,1930,,,,,,,,,,,,0,1.0,Maison,,74.0,5,S,,165.0,2702.7027027027025
,,,,,,,1,04/01/2022,Vente,200000.0,8.0,,PL,9506,KARL MARX,59160.0,LILLE,59,350,355.0,A,1930,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,165.0,inf
,,,,,,,1,06/01/2022,Vente,202000.0,435.0,B,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,50,,523,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/01/2022,Vente,202000.0,435.0,B,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,50,,229,"61,80",,,,,,,,,1,2.0,Appartement,,61.0,3,,,,3311.4754098360654
,,,,,,,1,17/01/2022,Vente,110000.0,25.0,,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,KZ,275,,1,"13,61",,,,,,,,,1,2.0,Appartement,,15.0,1,,,,7333.333333333333
,,,,,,,1,17/01/2022,Vente,242150.0,25.0,,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,KZ,275,,3,"34,82",,,,,,,,,1,2.0,Appartement,,37.0,2,,,,6544.594594594595
,,,,,,,1,17/01/2022,Vente,515280.0,25.0,,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,KZ,275,,2,,,,,,,,,,1,2.0,Appartement,,15.0,1,,,,34352.0
,,,,,,,1,17/01/2022,Vente,515280.0,25.0,,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,KZ,275,,4,,,,,,,,,,1,2.0,Appartement,,63.0,3,,,,8179.047619047619
,,,,,,,1,07/01/2022,Vente,217000.0,32.0,,RUE,4777,DES JARDINS,59800.0,LILLE,59,350,,HP,26,,7,,,,,,,,,,1,2.0,Appartement,,60.0,2,,,,3616.6666666666665
,,,,,,,1,15/01/2022,Vente,185850.0,237.0,,RUE,8069,SAINT SEBASTIEN,59800.0,LILLE,59,350,,AB,99,,78,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,15/01/2022,Vente,185850.0,237.0,,RUE,8069,SAINT SEBASTIEN,59800.0,LILLE,59,350,,AB,99,,6,"48,27",,,,,,,,,1,2.0,Appartement,,48.0,2,,,,3871.875
,,,,,,,1,14/01/2022,Vente,426300.0,59.0,,BD,8979,VAUBAN,59800.0,LILLE,59,350,,NS,93,,2,,30,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/01/2022,Vente,426300.0,59.0,,BD,8979,VAUBAN,59800.0,LILLE,59,350,,NS,93,,2,,30,,,,,,,,2,2.0,Appartement,,128.0,5,,,,3330.46875
,,,,,,,1,14/01/2022,Vente,426300.0,59.0,,BD,8979,VAUBAN,59800.0,LILLE,59,350,,NS,93,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/01/2022,Vente,446200.0,72.0,,RUE,4333,DE LA HALLE,59800.0,LILLE,59,350,,HK,194,,4,"99,01",,,,,,,,,1,2.0,Appartement,,95.0,2,,,,4696.8421052631575
,,,,,,,1,04/01/2022,Vente,200000.0,28.0,,RUE,0247,D AMIENS,59800.0,LILLE,59,350,,LS,204,,5,"37,12",,,,,,,,,1,2.0,Appartement,,35.0,2,,,,5714.285714285715
,,,,,,,1,04/01/2022,Vente,32000.0,22.0,,RUE,4534,DE L HOPITAL MILITAIRE,59800.0,LILLE,59,350,,LS,368,,223,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/01/2022,Vente,210000.0,36.0,,RUE,9425,DU DOC LEPAN,59160.0,LILLE,59,350,355.0,C,2467,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,230.0,inf
,,,,,,,1,04/01/2022,Vente,210000.0,36.0,,RUE,9425,DU DOC LEPAN,59160.0,LILLE,59,350,355.0,C,2467,,,,,,,,,,,,0,1.0,Maison,,78.0,3,S,,230.0,2692.3076923076924
,,,,,,,1,20/01/2022,Vente,220000.0,115.0,,RUE,1844,DE CONDE,59000.0,LILLE,59,350,,MT,66,,,,,,,,,,,,0,1.0,Maison,,80.0,4,S,,182.0,2750.0
,,,,,,,1,18/01/2022,Vente,200000.0,1.0,,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,CM,388,,,,,,,,,,,,0,2.0,Appartement,,41.0,2,S,,73.0,4878.048780487805
,,,,,,,1,18/01/2022,Vente,200000.0,1.0,,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,CM,388,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,73.0,inf
,,,,,,,1,18/01/2022,Vente,200000.0,1.0,,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,CM,388,,,,,,,,,,,,0,2.0,Appartement,,45.0,2,S,,73.0,4444.444444444444
,,,,,,,1,18/01/2022,Vente,200000.0,1.0,,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,CM,388,,,,,,,,,,,,0,2.0,Appartement,,38.0,2,S,,73.0,5263.1578947368425
,,,,,,,1,19/01/2022,Vente,135000.0,106.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,LW,62,,8,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,36.0,0,,,,3750.0
,,,,,,,1,18/01/2022,Vente,175000.0,14.0,,RUE,2482,DESCHODT,59800.0,LILLE,59,350,,PY,224,,302,"42,07",311,,,,,,,,2,2.0,Appartement,,40.0,2,,,,4375.0
,,,,,,,1,18/01/2022,Vente,175000.0,14.0,,RUE,2482,DESCHODT,59800.0,LILLE,59,350,,PY,224,,302,"42,07",311,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,18/01/2022,Vente,175000.0,171.0,,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,PY,224,,741,"10,00",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,19/01/2022,Vente,375000.0,9.0,,RUE,9587,RONSARD,59160.0,LILLE,59,350,355.0,B,7296,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,238.0,inf
,,,,,,,1,19/01/2022,Vente,375000.0,9.0,,RUE,9587,RONSARD,59160.0,LILLE,59,350,355.0,B,7296,,,,,,,,,,,,0,1.0,Maison,,119.0,5,S,,238.0,3151.2605042016808
,,,,,,,1,19/01/2022,Vente,375000.0,9.0,,RUE,9587,RONSARD,59160.0,LILLE,59,350,355.0,B,7296,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,238.0,inf
,,,,,,,1,20/01/2022,Vente,102000.0,66.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,103,,206,,,,,,,,,,1,2.0,Appartement,,43.0,2,,,,2372.093023255814
,,,,,,,1,14/01/2022,Vente,113000.0,66.0,,RUE,0657,BAYARD,59000.0,LILLE,59,350,,MT,103,,229,"42,70",,,,,,,,,1,2.0,Appartement,,43.0,2,,,,2627.906976744186
,,,,,,,1,07/01/2022,Vente,205000.0,53.0,,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IW,154,,12,,99,,,,,,,,2,2.0,Appartement,,76.0,4,,,,2697.3684210526317
,,,,,,,1,07/01/2022,Vente,205000.0,47.0,B,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IW,155,,46,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/01/2022,Vente,10000.0,84.0,,RUE,1471,CHAPLIN,59000.0,LILLE,59,350,,ES,428,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,15.0,inf
,,,,,,,1,13/01/2022,Vente,192000.0,151.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,MV,243,,5,"57,00",,,,,,,,,1,2.0,Appartement,,57.0,3,,,,3368.4210526315787
